,deposit,stock,label,PREDICT
1957,1240000000,69000000,normal,normal
1958,1880000000,55000000,diamond,diamond
1959,1580000000,66000000,diamond,diamond
1960,1980000000,53000000,vip,vip
1961,1750000000,39000000,diamond,diamond
1962,1200000000,49000000,normal,normal
1963,1380000000,71000000,diamond,diamond
1964,1950000000,35000000,diamond,diamond
1965,1970000000,48000000,diamond,diamond
1966,1790000000,63000000,diamond,diamond
1967,1340000000,64000000,normal,normal
1968,1450000000,76000000,diamond,diamond
1969,1250000000,51000000,normal,normal
1970,1590000000,35000000,normal,normal
1971,1960000000,62000000,vip,vip
1972,1870000000,78000000,vip,vip
1973,1430000000,41000000,normal,diamond
1974,1220000000,66000000,normal,normal
1975,1690000000,71000000,diamond,diamond
1976,1210000000,41000000,normal,normal
1977,1520000000,64000000,diamond,diamond
1978,1620000000,69000000,diamond,diamond
1979,1680000000,61000000,diamond,diamond
1980,1410000000,71000000,diamond,diamond
1981,1810000000,65000000,diamond,diamond
1982,1800000000,56000000,diamond,diamond
1983,1270000000,70000000,normal,normal
1984,1690000000,70000000,diamond,diamond
1985,1540000000,71000000,diamond,diamond
1986,1870000000,61000000,diamond,diamond
1987,1990000000,43000000,diamond,diamond
1988,1400000000,49000000,normal,normal
1989,1810000000,62000000,diamond,diamond
1990,1800000000,70000000,diamond,diamond
1991,1360000000,60000000,normal,normal
1992,1520000000,70000000,diamond,diamond
1993,1460000000,71000000,diamond,diamond
1994,2000000000,39000000,diamond,diamond
1995,1320000000,45000000,normal,normal
1996,1830000000,38000000,diamond,diamond
1997,1250000000,73000000,normal,normal
1998,1910000000,80000000,vip,vip
1999,1500000000,76000000,diamond,diamond
2000,1860000000,75000000,vip,vip
2001,1990000000,57000000,vip,vip
2002,1420000000,68000000,diamond,diamond
2003,1420000000,42000000,normal,normal
2004,1640000000,67000000,diamond,diamond
2005,1980000000,79000000,vip,vip
2006,1790000000,58000000,diamond,diamond
2007,1730000000,41000000,diamond,diamond
2008,1490000000,58000000,diamond,diamond
2009,1440000000,77000000,diamond,diamond
2010,1280000000,58000000,normal,normal
2011,1210000000,71000000,normal,normal
2012,1500000000,59000000,diamond,diamond
2013,1790000000,66000000,diamond,diamond
2014,1200000000,69000000,normal,normal
2015,1800000000,46000000,diamond,diamond
2016,1250000000,35000000,normal,normal
2017,1690000000,74000000,diamond,diamond
2018,1700000000,37000000,diamond,diamond
2019,1330000000,54000000,normal,normal
2020,1310000000,53000000,normal,normal
2021,1340000000,70000000,diamond,diamond
2022,1500000000,68000000,diamond,diamond
2023,1310000000,60000000,normal,normal
2024,1860000000,73000000,vip,vip
2025,1560000000,76000000,diamond,diamond
2026,1250000000,62000000,normal,normal
2027,1430000000,69000000,diamond,diamond
2028,1670000000,71000000,diamond,diamond
2029,1550000000,73000000,diamond,diamond
2030,1550000000,43000000,normal,normal
2031,1370000000,78000000,diamond,diamond
2032,1720000000,56000000,diamond,diamond
2033,1260000000,75000000,diamond,diamond
2034,1640000000,47000000,diamond,diamond
2035,1740000000,65000000,diamond,diamond
2036,1690000000,61000000,diamond,diamond
2037,1690000000,58000000,diamond,diamond
2038,1890000000,37000000,diamond,diamond
2039,1840000000,79000000,vip,vip
2040,1690000000,55000000,diamond,diamond
2041,1940000000,35000000,diamond,diamond
2042,1300000000,47000000,normal,normal
2043,1970000000,70000000,vip,vip
2044,1510000000,55000000,diamond,diamond
2045,1650000000,65000000,diamond,diamond
2046,1340000000,46000000,normal,normal
2047,1230000000,46000000,normal,normal
2048,1460000000,66000000,diamond,diamond
2049,1990000000,47000000,diamond,diamond
2050,1600000000,61000000,diamond,diamond
2051,1450000000,50000000,normal,normal
2052,1700000000,52000000,diamond,diamond
2053,1500000000,36000000,normal,diamond
2054,1760000000,40000000,diamond,diamond
2055,1390000000,59000000,normal,normal
2056,1250000000,78000000,diamond,diamond
2057,1300000000,76000000,diamond,diamond
2058,1330000000,37000000,normal,normal
2059,1930000000,45000000,diamond,diamond
2060,1800000000,44000000,diamond,diamond
2061,1990000000,77000000,vip,vip
2062,1880000000,71000000,vip,vip
2063,1620000000,53000000,diamond,diamond
2064,1640000000,41000000,diamond,diamond
2065,1280000000,38000000,normal,normal
2066,1310000000,59000000,normal,normal
2067,1520000000,73000000,diamond,diamond
2068,1980000000,43000000,diamond,diamond
2069,1560000000,64000000,diamond,diamond
2070,1770000000,59000000,diamond,diamond
2071,1490000000,36000000,normal,normal
2072,1460000000,78000000,diamond,diamond
2073,1630000000,68000000,diamond,diamond
2074,1370000000,41000000,normal,normal
2075,1530000000,56000000,diamond,diamond
2076,1450000000,57000000,diamond,diamond
2077,2000000000,54000000,vip,vip
2078,1970000000,66000000,vip,diamond
2079,1840000000,50000000,diamond,diamond
2080,1360000000,65000000,diamond,diamond
2081,1630000000,69000000,diamond,diamond
2082,1590000000,42000000,diamond,diamond
2083,1500000000,58000000,diamond,diamond
2084,1390000000,57000000,normal,normal
2085,1460000000,60000000,diamond,diamond
2086,1760000000,74000000,diamond,diamond
2087,1350000000,38000000,normal,normal
2088,1490000000,55000000,diamond,diamond
2089,1760000000,40000000,diamond,diamond
2090,1380000000,54000000,normal,normal
2091,1420000000,51000000,normal,normal
2092,1710000000,58000000,diamond,diamond
2093,1920000000,49000000,diamond,diamond
2094,1580000000,70000000,diamond,diamond
2095,1310000000,68000000,normal,normal
2096,1740000000,50000000,diamond,diamond
2097,1790000000,52000000,diamond,diamond
2098,1870000000,59000000,diamond,diamond
2099,1740000000,61000000,diamond,diamond
2100,1400000000,69000000,diamond,diamond
2101,1340000000,68000000,diamond,diamond
2102,1720000000,48000000,diamond,diamond
2103,1260000000,42000000,normal,normal
2104,1350000000,35000000,normal,normal
2105,1800000000,72000000,vip,vip
2106,1980000000,76000000,vip,vip
2107,1320000000,58000000,normal,normal
2108,1250000000,65000000,normal,normal
2109,1730000000,45000000,diamond,diamond
2110,1240000000,50000000,normal,normal
2111,1200000000,41000000,normal,normal
2112,1310000000,51000000,normal,normal
2113,1780000000,71000000,diamond,diamond
2114,1440000000,37000000,normal,normal
2115,1500000000,68000000,diamond,diamond
2116,1510000000,39000000,normal,normal
2117,1500000000,54000000,diamond,diamond
2118,1290000000,75000000,diamond,diamond
2119,1920000000,74000000,vip,vip
2120,1710000000,76000000,diamond,diamond
2121,1690000000,41000000,diamond,diamond
2122,1890000000,58000000,diamond,diamond
2123,1790000000,46000000,diamond,diamond
2124,1490000000,67000000,diamond,diamond
2125,1510000000,54000000,diamond,diamond
2126,1590000000,52000000,diamond,diamond
2127,1770000000,53000000,diamond,diamond
2128,1420000000,65000000,diamond,diamond
2129,1940000000,40000000,diamond,diamond
2130,1390000000,54000000,normal,normal
2131,1630000000,69000000,diamond,diamond
2132,1560000000,51000000,diamond,diamond
2133,1700000000,62000000,diamond,diamond
2134,1970000000,77000000,vip,vip
2135,1920000000,49000000,diamond,diamond
2136,1410000000,50000000,normal,normal
2137,2000000000,71000000,vip,vip
2138,1700000000,54000000,diamond,diamond
2139,1480000000,77000000,diamond,diamond
2140,1700000000,76000000,diamond,diamond
2141,1640000000,44000000,diamond,diamond
2142,1790000000,68000000,diamond,diamond
2143,1530000000,79000000,diamond,diamond
2144,1480000000,44000000,normal,normal
2145,1720000000,74000000,diamond,diamond
2146,1660000000,75000000,diamond,diamond
2147,1380000000,64000000,diamond,diamond
2148,1330000000,42000000,normal,normal
2149,1320000000,70000000,diamond,diamond
2150,1910000000,64000000,vip,vip
2151,1500000000,59000000,diamond,diamond
2152,1350000000,62000000,normal,normal
2153,1880000000,48000000,diamond,diamond
2154,1210000000,75000000,normal,normal
2155,1970000000,44000000,diamond,diamond
2156,1960000000,38000000,diamond,diamond
2157,1280000000,73000000,diamond,diamond
2158,1810000000,76000000,vip,vip
2159,2000000000,36000000,diamond,diamond
2160,1740000000,57000000,diamond,diamond
2161,1610000000,65000000,diamond,diamond
2162,1200000000,58000000,normal,normal
2163,1350000000,52000000,normal,normal
2164,1280000000,60000000,normal,normal
2165,1270000000,37000000,normal,normal
2166,1770000000,43000000,diamond,diamond
2167,1810000000,39000000,diamond,diamond
2168,1250000000,51000000,normal,normal
2169,1860000000,69000000,vip,vip
2170,1670000000,43000000,diamond,diamond
2171,1410000000,35000000,normal,normal
2172,1460000000,64000000,diamond,diamond
2173,1600000000,49000000,diamond,diamond
2174,1440000000,80000000,diamond,diamond
2175,1680000000,43000000,diamond,diamond
2176,1560000000,67000000,diamond,diamond
2177,1930000000,43000000,diamond,diamond
2178,1860000000,77000000,vip,vip
2179,1270000000,38000000,normal,normal
2180,1880000000,56000000,diamond,diamond
2181,1980000000,72000000,vip,vip
2182,1360000000,35000000,normal,normal
2183,1760000000,41000000,diamond,diamond
2184,1370000000,55000000,normal,normal
2185,1410000000,45000000,normal,normal
2186,1970000000,56000000,vip,vip
2187,1850000000,63000000,diamond,diamond
2188,1500000000,70000000,diamond,diamond
2189,1800000000,46000000,diamond,diamond
2190,1610000000,47000000,diamond,diamond
2191,1300000000,69000000,normal,normal
2192,1550000000,56000000,diamond,diamond
2193,1710000000,46000000,diamond,diamond
2194,1400000000,70000000,diamond,diamond
2195,1310000000,52000000,normal,normal
2196,1260000000,56000000,normal,normal
2197,1550000000,63000000,diamond,diamond
2198,1610000000,70000000,diamond,diamond
2199,1740000000,74000000,diamond,diamond
2200,1840000000,55000000,diamond,diamond
2201,1490000000,75000000,diamond,diamond
2202,1880000000,58000000,diamond,diamond
2203,1730000000,57000000,diamond,diamond
2204,1930000000,58000000,vip,vip
2205,1690000000,56000000,diamond,diamond
2206,1330000000,42000000,normal,normal
2207,1720000000,46000000,diamond,diamond
2208,1240000000,52000000,normal,normal
2209,1520000000,69000000,diamond,diamond
2210,1580000000,59000000,diamond,diamond
2211,1810000000,79000000,vip,diamond
2212,1530000000,39000000,normal,normal
2213,1420000000,41000000,normal,diamond
2214,1640000000,47000000,diamond,diamond
2215,1770000000,42000000,diamond,diamond
2216,1340000000,35000000,normal,normal
2217,1990000000,43000000,diamond,diamond
2218,1470000000,42000000,normal,normal
2219,1390000000,60000000,normal,normal
2220,1710000000,73000000,diamond,diamond
2221,1720000000,63000000,diamond,diamond
2222,1870000000,42000000,diamond,diamond
2223,1400000000,44000000,normal,normal
2224,1910000000,77000000,vip,vip
2225,1810000000,35000000,diamond,diamond
2226,1270000000,62000000,normal,normal
2227,1770000000,66000000,diamond,diamond
2228,1280000000,71000000,normal,normal
2229,1950000000,78000000,vip,vip
2230,1680000000,44000000,diamond,diamond
2231,1330000000,70000000,diamond,diamond
2232,1440000000,47000000,normal,normal
2233,1430000000,51000000,normal,normal
2234,1640000000,63000000,diamond,diamond
2235,1240000000,54000000,normal,normal
2236,1410000000,49000000,normal,normal
2237,1840000000,79000000,vip,vip
2238,1430000000,43000000,normal,normal
2239,1920000000,71000000,vip,vip
2240,1200000000,37000000,normal,normal
2241,1680000000,41000000,diamond,diamond
2242,1630000000,68000000,diamond,diamond
2243,1880000000,40000000,diamond,diamond
2244,1550000000,44000000,normal,normal
2245,1290000000,59000000,normal,normal
2246,1250000000,78000000,diamond,diamond
2247,1860000000,39000000,diamond,diamond
2248,1480000000,64000000,diamond,diamond
2249,1410000000,75000000,diamond,diamond
2250,1480000000,62000000,diamond,diamond
2251,1900000000,57000000,diamond,diamond
2252,1330000000,44000000,normal,normal
2253,1630000000,35000000,normal,normal
2254,1420000000,46000000,normal,normal
2255,1300000000,57000000,normal,normal
2256,1750000000,73000000,diamond,diamond
2257,1320000000,59000000,normal,normal
2258,1670000000,36000000,diamond,diamond
2259,1210000000,39000000,normal,normal
2260,1760000000,63000000,diamond,diamond
2261,1850000000,37000000,diamond,diamond
2262,1310000000,57000000,normal,normal
2263,1660000000,72000000,diamond,diamond
2264,1390000000,43000000,normal,normal
2265,1400000000,68000000,diamond,diamond
2266,1700000000,59000000,diamond,diamond
2267,1310000000,52000000,normal,normal
2268,1420000000,69000000,diamond,diamond
2269,1420000000,47000000,normal,normal
2270,1630000000,36000000,normal,normal
2271,1470000000,60000000,diamond,diamond
2272,1950000000,74000000,vip,vip
2273,1880000000,52000000,diamond,diamond
2274,1990000000,66000000,vip,vip
2275,1870000000,48000000,diamond,diamond
2276,1820000000,64000000,diamond,diamond
2277,1480000000,66000000,diamond,diamond
2278,1300000000,54000000,normal,normal
2279,1960000000,80000000,vip,vip
2280,1510000000,55000000,diamond,diamond
2281,1640000000,49000000,diamond,diamond
2282,1610000000,78000000,diamond,diamond
2283,1410000000,66000000,diamond,diamond
2284,1340000000,73000000,diamond,diamond
2285,1440000000,79000000,diamond,diamond
2286,1530000000,52000000,diamond,diamond
2287,1320000000,48000000,normal,normal
2288,1730000000,73000000,diamond,diamond
2289,1860000000,44000000,diamond,diamond
2290,1450000000,37000000,normal,normal
2291,1520000000,63000000,diamond,diamond
2292,1560000000,65000000,diamond,diamond
2293,1720000000,49000000,diamond,diamond
2294,1550000000,79000000,diamond,diamond
2295,1230000000,73000000,normal,normal
2296,1830000000,43000000,diamond,diamond
2297,1780000000,72000000,diamond,diamond
2298,1520000000,42000000,normal,normal
2299,1980000000,53000000,vip,vip
2300,1990000000,72000000,vip,vip
2301,1570000000,40000000,normal,normal
2302,1740000000,58000000,diamond,diamond
2303,1330000000,46000000,normal,normal
2304,1750000000,56000000,diamond,diamond
2305,1500000000,65000000,diamond,diamond
2306,1220000000,70000000,normal,normal
2307,1970000000,54000000,vip,vip
2308,1670000000,63000000,diamond,diamond
2309,1580000000,55000000,diamond,diamond
2310,1740000000,78000000,vip,vip
2311,1560000000,66000000,diamond,diamond
2312,1310000000,65000000,normal,normal
2313,1740000000,73000000,diamond,diamond
2314,1920000000,42000000,diamond,diamond
2315,1960000000,40000000,diamond,diamond
2316,1290000000,42000000,normal,normal
2317,1750000000,55000000,diamond,diamond
2318,1330000000,80000000,diamond,diamond
2319,1730000000,75000000,diamond,diamond
2320,1740000000,47000000,diamond,diamond
2321,1540000000,61000000,diamond,diamond
2322,1650000000,48000000,diamond,diamond
2323,1940000000,45000000,diamond,diamond
2324,1340000000,78000000,diamond,diamond
2325,1290000000,53000000,normal,normal
2326,1620000000,77000000,diamond,diamond
2327,1620000000,57000000,diamond,diamond
2328,1850000000,57000000,diamond,diamond
2329,1270000000,71000000,normal,normal
2330,1320000000,52000000,normal,normal
2331,1360000000,57000000,normal,normal
2332,1740000000,40000000,diamond,diamond
2333,1570000000,72000000,diamond,diamond
2334,1610000000,56000000,diamond,diamond
2335,1520000000,45000000,normal,normal
2336,1340000000,49000000,normal,normal
2337,1430000000,36000000,normal,normal
2338,1550000000,56000000,diamond,diamond
2339,1470000000,53000000,normal,normal
2340,1540000000,73000000,diamond,diamond
2341,1890000000,44000000,diamond,diamond
2342,1500000000,78000000,diamond,diamond
2343,1420000000,69000000,diamond,diamond
2344,1650000000,70000000,diamond,diamond
2345,1760000000,50000000,diamond,diamond
2346,1210000000,67000000,normal,normal
2347,1820000000,69000000,vip,vip
2348,1630000000,71000000,diamond,diamond
2349,1830000000,59000000,diamond,diamond
2350,1680000000,45000000,diamond,diamond
2351,1860000000,50000000,diamond,diamond
2352,1230000000,36000000,normal,normal
2353,1830000000,39000000,diamond,diamond
2354,1490000000,58000000,diamond,diamond
2355,1880000000,64000000,vip,vip
2356,1340000000,41000000,normal,normal
2357,1690000000,77000000,diamond,diamond
2358,1840000000,74000000,vip,vip
2359,1370000000,80000000,diamond,diamond
2360,1610000000,46000000,diamond,diamond
2361,1210000000,80000000,diamond,diamond
2362,1830000000,51000000,diamond,diamond
2363,1910000000,53000000,diamond,diamond
2364,1900000000,74000000,vip,vip
2365,1620000000,58000000,diamond,diamond
2366,1620000000,64000000,diamond,diamond
2367,1590000000,77000000,diamond,diamond
2368,1600000000,41000000,diamond,diamond
