,height,weight,bmi_label,predict
4051,0.875,0.7,thin,thin
4052,0.615,0.8875,fat,fat
4053,0.82,0.5625,thin,thin
4054,0.68,0.8625,fat,fat
4055,0.87,0.5125,thin,thin
4056,0.6,0.8,fat,fat
4057,0.8,0.8875,fat,fat
4058,0.805,0.95,fat,fat
4059,0.74,0.7375,fat,fat
4060,0.615,0.475,fat,normal
4061,0.815,0.625,normal,normal
4062,0.94,0.6,thin,thin
4063,0.755,0.8625,fat,fat
4064,0.87,0.85,normal,normal
4065,0.945,0.95,normal,normal
4066,0.62,0.75,fat,fat
4067,0.655,0.725,fat,fat
4068,0.96,0.6875,thin,thin
4069,0.805,0.7,normal,normal
4070,0.615,0.925,fat,fat
4071,0.615,0.5,fat,fat
4072,0.95,0.9375,normal,normal
4073,1.0,0.6375,thin,thin
4074,0.745,0.4375,thin,thin
4075,0.7,1.0,fat,fat
4076,0.69,0.725,fat,fat
4077,0.98,0.5375,thin,thin
4078,0.925,0.6375,thin,thin
4079,0.82,0.575,thin,thin
4080,0.99,0.925,normal,normal
4081,0.9,0.55,thin,thin
4082,0.95,0.45,thin,thin
4083,0.655,0.8375,fat,fat
4084,0.6,0.5125,fat,fat
4085,0.66,0.625,fat,fat
4086,0.795,0.8,fat,fat
4087,0.875,0.925,normal,normal
4088,0.925,0.75,thin,thin
4089,0.76,0.9875,fat,fat
4090,0.7,0.5,normal,normal
4091,0.98,0.875,thin,normal
4092,0.955,0.9875,normal,normal
4093,0.975,0.675,thin,thin
4094,0.995,0.4875,thin,thin
4095,0.75,0.5375,normal,normal
4096,0.79,0.975,fat,fat
4097,0.695,0.6625,fat,fat
4098,0.7,0.6625,fat,fat
4099,0.88,0.8125,normal,normal
4100,0.64,0.5375,fat,fat
4101,0.855,0.9375,fat,fat
4102,0.8,0.5625,thin,thin
4103,0.975,0.9375,normal,normal
4104,0.815,0.7375,normal,normal
4105,0.685,0.65,fat,fat
4106,0.88,0.5,thin,thin
4107,0.765,0.825,fat,fat
4108,0.98,0.5125,thin,thin
4109,0.945,0.6625,thin,thin
4110,0.62,0.9125,fat,fat
4111,0.875,0.5125,thin,thin
4112,0.675,0.4875,normal,normal
4113,0.6,0.7875,fat,fat
4114,0.645,0.475,normal,normal
4115,0.81,0.575,thin,thin
4116,0.7,0.85,fat,fat
4117,0.735,0.5375,normal,normal
4118,0.82,0.5,thin,thin
4119,0.865,0.9625,fat,fat
4120,0.865,1.0,fat,fat
4121,0.66,0.7625,fat,fat
4122,0.845,0.8875,normal,normal
4123,0.75,0.5625,normal,normal
4124,0.875,0.6,thin,thin
4125,0.88,0.8875,normal,normal
4126,0.785,0.975,fat,fat
4127,0.84,0.65,thin,thin
4128,0.61,0.775,fat,fat
4129,0.675,0.8375,fat,fat
4130,0.825,0.5,thin,thin
4131,0.9,0.9875,normal,normal
4132,0.795,0.9625,fat,fat
4133,0.97,0.5375,thin,thin
4134,0.795,0.9125,fat,fat
4135,0.81,0.825,fat,fat
4136,0.625,0.5375,fat,fat
4137,0.76,0.975,fat,fat
4138,0.66,0.6125,fat,fat
4139,0.875,0.6875,thin,thin
4140,0.74,0.7125,fat,fat
4141,0.71,0.4875,normal,normal
4142,0.825,0.525,thin,thin
4143,0.76,0.9375,fat,fat
4144,0.9,0.45,thin,thin
4145,0.845,0.9375,fat,fat
4146,0.6,0.5125,fat,fat
4147,0.715,0.8,fat,fat
4148,0.885,0.7125,thin,thin
4149,0.97,0.6375,thin,thin
4150,0.86,0.725,normal,normal
4151,0.615,0.475,fat,normal
4152,0.83,0.8875,fat,fat
4153,0.7,0.85,fat,fat
4154,0.735,0.4875,thin,thin
4155,0.755,0.925,fat,fat
4156,0.9,1.0,normal,normal
4157,0.67,0.7,fat,fat
4158,0.81,0.625,normal,normal
4159,0.77,0.825,fat,fat
4160,0.985,0.75,thin,thin
4161,0.755,0.675,normal,normal
4162,0.685,0.9625,fat,fat
4163,0.85,0.8,normal,normal
4164,0.65,0.85,fat,fat
4165,0.905,0.9375,normal,normal
4166,0.95,0.7125,thin,thin
4167,0.625,0.7125,fat,fat
4168,0.965,0.5625,thin,thin
4169,0.675,0.5875,fat,fat
4170,0.705,0.775,fat,fat
4171,0.79,0.7875,fat,fat
4172,0.61,0.55,fat,fat
4173,0.74,0.6125,normal,normal
4174,0.665,0.5375,normal,normal
4175,0.865,0.7,normal,normal
4176,0.76,0.45,thin,thin
4177,0.99,0.675,thin,thin
4178,0.805,0.575,thin,thin
4179,0.94,0.475,thin,thin
4180,0.87,0.9375,normal,normal
4181,0.685,0.725,fat,fat
4182,0.925,0.4625,thin,thin
4183,0.915,0.625,thin,thin
4184,0.88,0.875,normal,normal
4185,0.68,0.5125,normal,normal
4186,0.925,0.45,thin,thin
4187,0.79,1.0,fat,fat
4188,0.62,0.6375,fat,fat
4189,0.765,0.525,thin,thin
4190,0.805,0.875,fat,fat
4191,0.73,0.45,thin,thin
4192,0.96,0.525,thin,thin
4193,0.705,0.725,fat,fat
4194,0.79,0.625,normal,normal
4195,0.82,0.6875,normal,normal
4196,0.82,0.7,normal,normal
4197,0.905,0.975,normal,normal
4198,0.735,0.55,normal,normal
4199,0.635,0.75,fat,fat
4200,0.615,0.7125,fat,fat
4201,0.71,0.7375,fat,fat
4202,0.825,0.7625,normal,normal
4203,0.71,0.675,fat,fat
4204,0.675,0.9125,fat,fat
4205,0.655,0.675,fat,fat
4206,0.97,0.8125,thin,thin
4207,0.82,0.65,normal,normal
4208,0.995,0.925,normal,normal
4209,0.695,0.925,fat,fat
4210,0.94,0.7125,thin,thin
4211,0.765,0.7125,normal,normal
4212,0.605,0.4625,fat,normal
4213,0.855,0.7,normal,normal
4214,0.675,0.575,fat,fat
4215,0.705,0.85,fat,fat
4216,0.86,0.5125,thin,thin
4217,0.9,0.675,thin,thin
4218,0.815,0.5875,thin,thin
4219,0.99,0.625,thin,thin
4220,0.665,0.6375,fat,fat
4221,0.895,0.6375,thin,thin
4222,0.86,0.4625,thin,thin
4223,0.95,0.6625,thin,thin
4224,0.615,0.5125,fat,fat
4225,0.755,0.4375,thin,thin
4226,0.825,0.5375,thin,thin
4227,0.765,0.975,fat,fat
4228,0.615,0.7375,fat,fat
4229,0.87,0.45,thin,thin
4230,0.895,0.9375,normal,normal
4231,0.93,0.45,thin,thin
4232,0.61,1.0,fat,fat
4233,0.77,0.6625,normal,normal
4234,0.825,0.5625,thin,thin
4235,0.65,0.7625,fat,fat
4236,0.92,0.4875,thin,thin
4237,0.625,0.8875,fat,fat
4238,0.805,0.7625,normal,normal
4239,0.68,0.9125,fat,fat
4240,0.885,0.625,thin,thin
4241,0.615,0.5375,fat,fat
4242,0.6,0.7375,fat,fat
4243,0.815,0.7,normal,normal
4244,0.97,0.4625,thin,thin
4245,0.63,0.675,fat,fat
4246,0.62,0.975,fat,fat
4247,0.62,0.45,normal,normal
4248,0.63,0.475,normal,normal
4249,0.99,0.9,thin,normal
4250,0.79,0.6125,normal,normal
4251,0.605,0.6875,fat,fat
4252,0.785,0.4625,thin,thin
4253,0.795,0.6125,normal,normal
4254,0.805,0.725,normal,normal
4255,0.69,0.475,normal,normal
4256,0.605,0.45,normal,normal
4257,0.645,0.9375,fat,fat
4258,0.9,0.6375,thin,thin
4259,0.83,0.6,thin,thin
4260,0.825,0.925,fat,fat
4261,0.94,1.0,normal,normal
4262,0.84,0.65,thin,thin
4263,0.86,0.5625,thin,thin
4264,0.72,0.45,thin,thin
4265,0.79,0.7375,normal,normal
4266,0.635,0.675,fat,fat
4267,0.895,0.7,thin,thin
4268,0.68,0.9125,fat,fat
4269,0.9,0.5875,thin,thin
4270,0.91,0.5875,thin,thin
4271,0.77,0.7875,fat,fat
4272,0.815,0.6875,normal,normal
4273,0.8,0.5375,thin,thin
4274,1.0,0.4375,thin,thin
4275,0.83,0.8,normal,normal
4276,0.7,0.45,thin,normal
4277,0.975,0.9,normal,normal
4278,0.9,0.4375,thin,thin
4279,0.965,0.975,normal,normal
4280,0.995,0.5125,thin,thin
4281,0.63,0.5625,fat,fat
4282,0.72,1.0,fat,fat
4283,0.905,0.55,thin,thin
4284,0.77,0.8125,fat,fat
4285,0.995,0.7625,thin,thin
4286,0.875,0.7625,normal,normal
4287,0.66,0.7625,fat,fat
4288,0.94,0.9375,normal,normal
4289,0.735,0.75,fat,fat
4290,0.825,0.8875,fat,fat
4291,0.9,0.45,thin,thin
4292,0.94,0.475,thin,thin
4293,0.63,0.85,fat,fat
4294,0.865,0.875,normal,normal
4295,0.915,0.975,normal,normal
4296,0.98,0.775,thin,thin
4297,0.68,0.5875,fat,fat
4298,0.745,0.6625,normal,normal
4299,0.62,0.4625,normal,normal
4300,0.705,0.575,normal,normal
4301,0.695,0.9625,fat,fat
4302,0.84,0.5375,thin,thin
4303,0.75,0.85,fat,fat
4304,0.705,0.6875,fat,fat
4305,0.87,0.925,normal,normal
4306,0.785,0.75,normal,normal
4307,0.86,0.6,thin,thin
4308,0.9,0.6875,thin,thin
4309,0.755,0.7375,fat,fat
4310,0.6,0.4875,fat,fat
4311,0.895,0.875,normal,normal
4312,0.69,0.725,fat,fat
4313,0.805,0.8,normal,normal
4314,0.79,0.9875,fat,fat
4315,0.675,0.5,normal,normal
4316,0.785,0.8375,fat,fat
4317,0.705,0.65,fat,fat
4318,0.785,0.6,normal,normal
4319,0.975,0.8375,thin,thin
4320,0.62,0.8375,fat,fat
4321,0.895,0.4875,thin,thin
4322,0.935,0.7125,thin,thin
4323,0.85,0.9375,fat,fat
4324,0.765,0.4625,thin,thin
4325,0.89,0.8125,normal,normal
4326,0.87,0.975,fat,fat
4327,0.865,0.5,thin,thin
4328,0.855,0.825,normal,normal
4329,0.655,0.6625,fat,fat
4330,0.655,0.4375,normal,normal
4331,0.855,0.8,normal,normal
4332,0.625,0.775,fat,fat
4333,0.76,0.925,fat,fat
4334,0.72,0.7625,fat,fat
4335,0.93,0.675,thin,thin
4336,0.78,0.5125,thin,thin
4337,0.67,0.775,fat,fat
4338,0.88,0.9875,fat,fat
4339,0.79,0.75,normal,normal
4340,0.71,0.8125,fat,fat
4341,0.855,0.7,normal,normal
4342,0.87,0.6375,thin,thin
4343,0.64,0.575,fat,fat
4344,0.83,0.75,normal,normal
4345,0.87,0.5625,thin,thin
4346,0.89,0.4875,thin,thin
4347,0.875,0.8125,normal,normal
4348,0.81,0.775,normal,normal
4349,0.615,0.6375,fat,fat
4350,0.61,0.6875,fat,fat
4351,1.0,1.0,normal,normal
4352,0.62,0.45,normal,normal
4353,0.6,0.525,fat,fat
4354,0.835,0.8875,fat,fat
4355,0.76,0.8,fat,fat
4356,0.635,0.625,fat,fat
4357,0.715,0.6375,normal,normal
4358,0.725,0.8125,fat,fat
4359,0.69,0.6875,fat,fat
4360,0.945,0.55,thin,thin
4361,0.755,0.4375,thin,thin
4362,0.78,0.9125,fat,fat
4363,0.93,0.8,thin,normal
4364,0.805,0.825,fat,fat
4365,0.87,0.95,fat,fat
4366,0.635,0.475,normal,normal
4367,0.785,0.475,thin,thin
4368,0.985,0.725,thin,thin
4369,0.625,0.8,fat,fat
4370,0.995,0.5125,thin,thin
4371,0.965,0.575,thin,thin
4372,0.655,0.5875,fat,fat
4373,0.94,0.975,normal,normal
4374,0.655,0.4625,normal,normal
4375,0.715,0.95,fat,fat
4376,0.995,0.8,thin,thin
4377,0.91,0.6375,thin,thin
4378,0.88,0.4625,thin,thin
4379,0.7,0.9375,fat,fat
4380,0.61,0.5125,fat,fat
4381,0.665,0.85,fat,fat
4382,0.795,0.7375,normal,normal
4383,0.715,0.7,fat,fat
4384,0.79,0.975,fat,fat
4385,0.955,0.725,thin,thin
4386,0.8,0.4875,thin,thin
4387,0.615,1.0,fat,fat
4388,0.73,0.65,normal,normal
4389,0.905,0.85,normal,normal
4390,0.92,0.975,normal,normal
4391,0.92,0.7875,normal,normal
4392,0.97,0.6375,thin,thin
4393,0.755,0.9125,fat,fat
4394,0.775,0.7125,normal,normal
4395,0.9,0.7875,normal,normal
4396,0.735,0.75,fat,fat
4397,0.885,0.475,thin,thin
4398,0.665,0.4625,normal,normal
4399,0.755,0.9625,fat,fat
4400,0.99,0.9,thin,normal
4401,0.935,0.7625,thin,thin
4402,0.69,0.4375,thin,normal
4403,0.695,0.8875,fat,fat
4404,0.65,0.475,normal,normal
4405,0.96,0.5125,thin,thin
4406,0.685,0.5125,normal,normal
4407,0.775,0.5125,thin,thin
4408,0.855,0.65,thin,thin
4409,0.625,0.75,fat,fat
4410,0.705,0.525,normal,normal
4411,0.88,0.9625,normal,normal
4412,0.77,0.75,fat,fat
4413,0.955,0.65,thin,thin
4414,0.635,0.875,fat,fat
4415,0.875,0.6375,thin,thin
4416,0.915,0.7375,thin,thin
4417,0.97,0.8375,thin,thin
4418,0.895,0.6625,thin,thin
4419,0.795,0.7375,normal,normal
4420,0.815,0.7125,normal,normal
4421,0.85,0.5,thin,thin
4422,0.8,0.625,normal,normal
4423,0.785,0.775,fat,fat
4424,0.72,0.5125,normal,normal
4425,0.86,0.5625,thin,thin
4426,1.0,0.5625,thin,thin
4427,0.81,1.0,fat,fat
4428,0.66,1.0,fat,fat
4429,0.6,0.725,fat,fat
4430,0.99,0.55,thin,thin
4431,0.935,0.6625,thin,thin
4432,0.625,0.9875,fat,fat
4433,0.86,0.5,thin,thin
4434,0.935,0.925,normal,normal
4435,0.945,0.8125,thin,thin
4436,0.755,0.6625,normal,normal
4437,0.91,0.55,thin,thin
4438,0.715,0.8875,fat,fat
4439,0.94,0.8875,normal,normal
4440,0.695,0.5375,normal,normal
4441,0.75,0.55,normal,normal
4442,0.73,0.5125,normal,normal
4443,0.985,0.5125,thin,thin
4444,0.93,0.4625,thin,thin
4445,0.985,0.875,thin,normal
4446,0.835,0.6375,thin,thin
4447,0.65,0.6375,fat,fat
4448,0.645,0.6125,fat,fat
4449,0.91,0.9875,normal,normal
4450,0.66,0.5375,normal,normal
4451,0.945,0.8,thin,thin
4452,0.97,0.9875,normal,normal
4453,0.675,0.875,fat,fat
4454,0.82,0.5125,thin,thin
4455,0.95,0.95,normal,normal
4456,0.83,0.975,fat,fat
4457,0.85,0.5125,thin,thin
4458,0.955,0.625,thin,thin
4459,0.94,0.8125,thin,normal
4460,0.87,0.5375,thin,thin
4461,0.975,0.9625,normal,normal
4462,0.98,0.6625,thin,thin
4463,0.705,0.7125,fat,fat
4464,0.72,0.9125,fat,fat
4465,0.605,0.7375,fat,fat
4466,0.755,0.5125,thin,thin
4467,0.935,0.6,thin,thin
4468,0.76,0.875,fat,fat
4469,0.785,0.9,fat,fat
4470,0.89,0.65,thin,thin
4471,0.615,0.7375,fat,fat
4472,0.71,0.45,thin,thin
4473,0.865,0.825,normal,normal
4474,0.725,0.6875,fat,fat
4475,0.71,0.6875,fat,fat
4476,0.86,0.8875,normal,normal
4477,0.615,0.6875,fat,fat
4478,0.655,0.925,fat,fat
4479,0.67,0.8625,fat,fat
4480,0.635,0.6125,fat,fat
4481,0.76,0.875,fat,fat
4482,0.93,0.85,normal,normal
4483,0.905,0.65,thin,thin
4484,0.955,0.55,thin,thin
4485,0.675,0.8875,fat,fat
4486,0.765,0.7625,fat,fat
4487,0.86,0.825,normal,normal
4488,0.655,0.7875,fat,fat
4489,0.645,0.775,fat,fat
4490,0.94,0.5625,thin,thin
4491,0.62,0.5375,fat,fat
4492,0.745,0.825,fat,fat
4493,0.675,0.5625,normal,normal
4494,0.935,0.7875,thin,thin
4495,0.725,0.5125,normal,normal
4496,0.67,0.95,fat,fat
4497,0.7,0.725,fat,fat
4498,0.78,0.8875,fat,fat
4499,0.78,0.6,normal,normal
4500,0.605,0.9875,fat,fat
4501,0.635,0.6625,fat,fat
4502,0.68,1.0,fat,fat
4503,0.77,0.8625,fat,fat
4504,0.865,0.5125,thin,thin
4505,0.87,0.5,thin,thin
4506,0.985,0.7625,thin,thin
4507,0.915,0.525,thin,thin
4508,0.965,0.775,thin,thin
4509,0.85,0.5,thin,thin
4510,0.695,0.9125,fat,fat
4511,0.89,0.775,normal,normal
4512,0.905,0.5,thin,thin
4513,1.0,0.5625,thin,thin
4514,1.0,0.8125,thin,thin
4515,0.815,0.4625,thin,thin
4516,0.85,0.55,thin,thin
4517,0.99,0.9875,normal,normal
4518,0.65,0.725,fat,fat
4519,0.955,0.5625,thin,thin
4520,0.675,0.5375,normal,normal
4521,0.635,0.4625,normal,normal
4522,0.78,1.0,fat,fat
4523,0.95,0.7125,thin,thin
4524,0.81,0.6625,normal,normal
4525,0.81,0.5125,thin,thin
4526,0.645,0.8875,fat,fat
4527,0.695,0.8625,fat,fat
4528,0.995,0.825,thin,thin
4529,0.82,0.5625,thin,thin
4530,0.905,0.725,thin,thin
4531,0.845,0.925,fat,fat
4532,0.875,0.4375,thin,thin
4533,0.62,0.65,fat,fat
4534,0.855,0.5,thin,thin
4535,0.81,0.725,normal,normal
4536,0.925,0.9875,normal,normal
4537,0.655,0.8125,fat,fat
4538,0.775,0.825,fat,fat
4539,0.69,0.7,fat,fat
4540,0.935,0.4375,thin,thin
4541,0.74,0.5375,normal,normal
4542,0.77,0.5625,normal,normal
4543,0.895,0.575,thin,thin
4544,0.805,0.7,normal,normal
4545,0.725,0.9875,fat,fat
4546,0.935,0.6,thin,thin
4547,0.94,0.775,thin,thin
4548,0.725,0.55,normal,normal
4549,0.875,1.0,fat,fat
4550,0.85,0.875,normal,normal
4551,0.6,0.6125,fat,fat
4552,0.96,0.5625,thin,thin
4553,0.89,0.525,thin,thin
4554,0.62,0.8,fat,fat
4555,0.6,0.575,fat,fat
4556,0.62,0.65,fat,fat
4557,0.83,0.4375,thin,thin
4558,0.775,0.725,normal,normal
4559,0.86,0.8375,normal,normal
4560,0.955,0.7625,thin,thin
4561,0.86,0.5,thin,thin
4562,0.975,0.7875,thin,thin
4563,0.79,0.65,normal,normal
4564,0.93,0.7375,thin,thin
4565,0.925,0.875,normal,normal
4566,0.88,0.5,thin,thin
4567,0.84,0.65,thin,thin
4568,0.77,0.9125,fat,fat
4569,0.85,0.6125,thin,thin
4570,0.99,0.4375,thin,thin
4571,0.73,0.7125,fat,fat
4572,0.72,0.6375,normal,normal
4573,0.86,0.7875,normal,normal
4574,0.64,0.825,fat,fat
4575,0.87,0.7375,normal,normal
4576,0.745,0.45,thin,thin
4577,0.965,0.875,normal,normal
4578,0.915,0.8125,normal,normal
4579,0.765,0.775,fat,fat
4580,0.77,0.9375,fat,fat
4581,0.6,0.7375,fat,fat
4582,0.69,0.55,normal,normal
4583,0.88,0.7625,normal,normal
4584,0.84,0.65,thin,thin
4585,0.695,0.7375,fat,fat
4586,0.725,0.8875,fat,fat
4587,0.65,0.625,fat,fat
4588,0.83,0.8,normal,normal
4589,0.71,0.625,normal,normal
4590,0.73,0.8875,fat,fat
4591,0.965,0.8,thin,thin
4592,0.85,0.575,thin,thin
4593,0.865,0.5625,thin,thin
4594,0.845,0.9125,fat,fat
4595,0.635,0.7125,fat,fat
4596,0.865,0.75,normal,normal
4597,0.97,0.55,thin,thin
4598,0.785,0.9375,fat,fat
4599,0.765,0.4625,thin,thin
4600,0.655,0.75,fat,fat
4601,0.685,0.9625,fat,fat
4602,0.685,0.7625,fat,fat
4603,0.87,0.475,thin,thin
4604,0.97,0.8625,thin,normal
4605,0.73,0.5875,normal,normal
4606,0.755,0.9375,fat,fat
4607,0.95,0.65,thin,thin
4608,0.605,0.4375,normal,normal
4609,0.71,1.0,fat,fat
4610,0.835,0.55,thin,thin
4611,0.85,0.8,normal,normal
4612,0.61,0.5375,fat,fat
4613,0.835,0.4375,thin,thin
4614,0.715,0.525,normal,normal
4615,0.715,0.875,fat,fat
4616,0.665,0.4375,normal,normal
4617,0.695,0.875,fat,fat
4618,0.98,0.875,thin,normal
4619,0.755,0.8125,fat,fat
4620,0.99,0.8125,thin,thin
4621,0.975,0.9875,normal,normal
4622,0.83,0.4625,thin,thin
4623,0.985,0.95,normal,normal
4624,0.985,1.0,normal,normal
4625,0.78,0.825,fat,fat
4626,0.96,0.65,thin,thin
4627,0.815,0.8375,fat,fat
4628,0.68,0.85,fat,fat
4629,0.88,0.925,normal,normal
4630,0.8,0.775,normal,normal
4631,0.7,0.75,fat,fat
4632,0.68,0.55,normal,normal
4633,0.65,0.7875,fat,fat
4634,0.765,0.725,normal,normal
4635,0.855,0.9375,fat,fat
4636,0.82,0.8625,fat,fat
4637,0.935,0.6625,thin,thin
4638,0.67,0.85,fat,fat
4639,0.905,0.5,thin,thin
4640,0.705,0.6125,normal,normal
4641,0.83,0.65,normal,normal
4642,0.885,0.7625,normal,normal
4643,0.695,0.95,fat,fat
4644,0.835,0.85,normal,normal
4645,0.785,1.0,fat,fat
4646,0.675,0.925,fat,fat
4647,0.92,0.9875,normal,normal
4648,0.705,0.6125,normal,normal
4649,0.62,0.65,fat,fat
4650,0.645,0.9,fat,fat
4651,0.795,0.8875,fat,fat
4652,0.94,0.8875,normal,normal
4653,0.975,0.8875,normal,normal
4654,0.7,0.95,fat,fat
4655,0.885,0.475,thin,thin
4656,0.675,1.0,fat,fat
4657,0.98,0.625,thin,thin
4658,0.795,0.95,fat,fat
4659,0.87,0.7625,normal,normal
4660,0.65,0.7125,fat,fat
4661,0.685,0.875,fat,fat
4662,0.955,0.8,thin,thin
4663,0.915,0.525,thin,thin
4664,0.865,0.9375,fat,fat
4665,0.72,0.675,fat,fat
4666,0.79,0.65,normal,normal
4667,0.76,0.775,fat,fat
4668,0.76,0.7,normal,normal
4669,0.68,0.75,fat,fat
4670,0.63,0.5625,fat,fat
4671,0.81,0.9625,fat,fat
4672,0.81,0.7125,normal,normal
4673,0.6,0.7125,fat,fat
4674,0.65,0.8625,fat,fat
4675,0.61,0.5,fat,fat
4676,0.785,0.4875,thin,thin
4677,0.86,0.725,normal,normal
4678,0.835,0.9,fat,fat
4679,0.61,0.5125,fat,fat
4680,0.855,0.85,normal,normal
4681,0.65,0.9125,fat,fat
4682,0.995,0.4625,thin,thin
4683,1.0,0.8625,thin,thin
4684,0.655,0.6375,fat,fat
4685,0.79,0.7625,normal,normal
4686,0.745,0.6875,normal,normal
4687,0.605,0.525,fat,fat
4688,0.985,0.7,thin,thin
4689,0.87,0.95,fat,fat
4690,0.6,0.875,fat,fat
4691,0.615,0.9,fat,fat
4692,0.825,0.575,thin,thin
4693,0.91,0.875,normal,normal
4694,0.73,0.55,normal,normal
4695,0.64,0.9875,fat,fat
4696,0.69,0.8875,fat,fat
4697,0.86,0.55,thin,thin
4698,0.62,0.9125,fat,fat
4699,0.94,0.85,normal,normal
4700,0.93,0.4625,thin,thin
4701,0.77,0.9,fat,fat
4702,0.86,0.725,normal,normal
4703,0.87,0.625,thin,thin
4704,0.775,0.925,fat,fat
4705,0.66,0.6875,fat,fat
4706,0.705,0.6375,fat,fat
4707,0.61,0.875,fat,fat
4708,0.885,0.925,normal,normal
4709,0.66,0.4375,normal,normal
4710,0.985,0.775,thin,thin
4711,0.65,0.5625,fat,fat
4712,0.69,0.55,normal,normal
4713,0.715,0.9375,fat,fat
4714,0.745,0.7,fat,fat
4715,0.93,0.9625,normal,normal
4716,0.645,0.8375,fat,fat
4717,0.68,0.475,normal,normal
4718,0.905,0.5625,thin,thin
4719,0.865,0.475,thin,thin
4720,0.66,0.975,fat,fat
4721,0.8,0.475,thin,thin
4722,0.87,0.6875,thin,thin
4723,0.775,0.8625,fat,fat
4724,0.655,0.825,fat,fat
4725,0.91,0.5,thin,thin
4726,0.965,0.775,thin,thin
4727,0.925,0.75,thin,thin
4728,0.855,0.85,normal,normal
4729,0.955,0.95,normal,normal
4730,0.605,0.5625,fat,fat
4731,0.81,0.5,thin,thin
4732,0.935,0.9375,normal,normal
4733,0.72,0.8625,fat,fat
4734,0.92,0.525,thin,thin
4735,0.72,0.675,fat,fat
4736,0.885,0.775,normal,normal
4737,0.965,0.45,thin,thin
4738,0.71,0.4625,thin,normal
4739,0.775,0.775,fat,fat
4740,0.86,0.7375,normal,normal
4741,0.895,0.4375,thin,thin
4742,0.655,0.6625,fat,fat
4743,0.965,0.775,thin,thin
4744,0.645,0.7625,fat,fat
4745,0.66,0.875,fat,fat
4746,0.875,0.4375,thin,thin
4747,0.78,0.5375,thin,thin
4748,0.665,1.0,fat,fat
4749,0.695,0.7125,fat,fat
4750,0.895,0.775,normal,normal
4751,0.74,0.9125,fat,fat
4752,0.99,0.625,thin,thin
4753,0.975,0.6375,thin,thin
4754,0.79,0.525,thin,thin
4755,0.93,0.5,thin,thin
4756,0.61,0.55,fat,fat
4757,0.655,0.7125,fat,fat
4758,0.79,0.6625,normal,normal
4759,0.86,0.45,thin,thin
4760,0.7,0.9625,fat,fat
4761,0.72,0.4375,thin,thin
4762,0.81,0.45,thin,thin
4763,0.825,0.95,fat,fat
4764,0.685,0.9625,fat,fat
4765,0.815,0.925,fat,fat
4766,0.895,0.8,normal,normal
4767,0.625,0.4375,normal,normal
4768,0.73,0.575,normal,normal
4769,0.83,0.55,thin,thin
4770,0.645,0.5,normal,normal
4771,0.71,0.625,normal,normal
4772,0.685,0.8,fat,fat
4773,0.695,0.825,fat,fat
4774,0.765,0.9125,fat,fat
4775,0.735,0.8,fat,fat
4776,0.66,0.9875,fat,fat
4777,0.71,0.925,fat,fat
4778,0.905,0.8125,normal,normal
4779,0.855,0.5,thin,thin
4780,0.69,0.8625,fat,fat
4781,0.98,0.9,normal,normal
4782,0.945,0.8375,normal,normal
4783,0.985,0.6875,thin,thin
4784,0.995,1.0,normal,normal
4785,0.95,0.9,normal,normal
4786,0.63,0.9625,fat,fat
4787,0.905,0.9125,normal,normal
4788,0.855,0.85,normal,normal
4789,0.71,0.6125,normal,normal
4790,0.695,0.95,fat,fat
4791,0.93,0.525,thin,thin
4792,0.67,0.7375,fat,fat
4793,0.805,0.9875,fat,fat
4794,0.615,0.675,fat,fat
4795,0.835,0.7,normal,normal
4796,0.725,0.5875,normal,normal
4797,0.65,0.5125,normal,normal
4798,0.75,0.8625,fat,fat
4799,0.945,0.4375,thin,thin
4800,0.835,0.6625,normal,normal
4801,0.98,0.65,thin,thin
4802,0.6,0.65,fat,fat
4803,0.82,0.65,normal,normal
4804,0.645,0.7875,fat,fat
4805,0.98,0.7875,thin,thin
4806,0.965,0.975,normal,normal
4807,0.845,0.5,thin,thin
4808,0.92,0.625,thin,thin
4809,0.965,0.7125,thin,thin
4810,0.72,0.55,normal,normal
4811,0.61,0.725,fat,fat
4812,0.625,0.65,fat,fat
4813,0.63,0.55,fat,fat
4814,0.985,1.0,normal,normal
4815,0.64,0.4875,normal,normal
4816,0.725,0.7125,fat,fat
4817,0.785,0.675,normal,normal
4818,0.83,0.75,normal,normal
4819,0.94,0.875,normal,normal
4820,0.97,0.8375,thin,thin
4821,0.875,0.925,normal,normal
4822,0.78,0.675,normal,normal
4823,0.795,0.45,thin,thin
4824,0.695,0.5125,normal,normal
4825,0.985,0.7125,thin,thin
4826,1.0,0.875,thin,thin
4827,0.905,0.7125,thin,thin
4828,0.925,0.7875,thin,normal
4829,0.905,0.8875,normal,normal
4830,0.895,0.4625,thin,thin
4831,0.83,0.95,fat,fat
4832,0.86,1.0,fat,fat
4833,0.985,0.625,thin,thin
4834,0.6,0.925,fat,fat
4835,0.865,0.9,normal,normal
4836,0.68,0.4375,normal,normal
4837,0.705,0.4375,thin,thin
4838,0.985,0.6875,thin,thin
4839,0.695,0.875,fat,fat
4840,0.935,0.5,thin,thin
4841,0.86,0.8625,normal,normal
4842,0.67,0.975,fat,fat
4843,0.785,0.8375,fat,fat
4844,0.75,0.55,normal,normal
4845,0.775,0.45,thin,thin
4846,0.71,0.5,normal,normal
4847,0.73,0.8875,fat,fat
4848,0.745,0.4625,thin,thin
4849,0.89,0.6625,thin,thin
